borough_original,ward_original,election_date,surname,firstname,party,votes,elected,ward,borough,WD22CD,LAD22CD
Sutton,Worcester Park South,2022-05-05,MORRISON,Ann,Labour Party,370,False,Worcester Park South,Sutton,E05013773,E09000029
Sutton,Worcester Park South,2022-05-05,REED,Barry,Liberal Democrats,764,False,Worcester Park South,Sutton,E05013773,E09000029
Tower Hamlets,Bethnal Green East,2022-05-05,Abdullah,Syed Hasan,Aspire,2112,False,Bethnal Green,Tower Hamlets,E05009317,E09000030
Tower Hamlets,Bethnal Green East,2022-05-05,Gaffar [Gaffar],Mohammad Nurul (Nurul),Aspire,2001,False,Bethnal Green,Tower Hamlets,E05009317,E09000030
Tower Hamlets,Bethnal Green East,2022-05-05,George,Rupert nepal,The Green Party,720,False,Bethnal Green,Tower Hamlets,E05009317,E09000030
Tower Hamlets,Bethnal Green East,2022-05-05,Glover,Dinah Rosemary,The Conservative Party Candidate,271,False,Bethnal Green,Tower Hamlets,E05009317,E09000030
Tower Hamlets,Bethnal Green East,2022-05-05,Hack,Benjamin William John,The Conservative Party Candidate,289,False,Bethnal Green,Tower Hamlets,E05009317,E09000030
Tower Hamlets,Bethnal Green East,2022-05-05,Hall,Samuel Robert,The Conservative Party Candidate,273,False,Bethnal Green,Tower Hamlets,E05009317,E09000030
Tower Hamlets,Bethnal Green East,2022-05-05,Islam,Sirajul,Labour Party,2395,True,Bethnal Green,Tower Hamlets,E05009317,E09000030
Tower Hamlets,Bethnal Green East,2022-05-05,James,Ryan Lee,Liberal Democrats,313,False,Bethnal Green,Tower Hamlets,E05009317,E09000030
Tower Hamlets,Bethnal Green East,2022-05-05,Kabir,Ahmodul,Aspire,2153,True,Bethnal Green,Tower Hamlets,E05009317,E09000030
Tower Hamlets,Bethnal Green East,2022-05-05,Lynch,Eugene Bernard,Liberal Democrats,233,False,Bethnal Green,Tower Hamlets,E05009317,E09000030
Tower Hamlets,Bethnal Green East,2022-05-05,Matthews,Jack Hobson Karlsson,The Green Party,609,False,Bethnal Green,Tower Hamlets,E05009317,E09000030
Tower Hamlets,Bethnal Green East,2022-05-05,McQuillan,Eve Josephine,Labour Party,2076,False,Bethnal Green,Tower Hamlets,E05009317,E09000030
Tower Hamlets,Bethnal Green East,2022-05-05,Robertson,Callum Andrew,Liberal Democrats,232,False,Bethnal Green,Tower Hamlets,E05009317,E09000030
Tower Hamlets,Bethnal Green East,2022-05-05,Smith,Daniel Thomas,The Green Party,585,False,Bethnal Green,Tower Hamlets,E05009317,E09000030
Tower Hamlets,Bethnal Green East,2022-05-05,Sultana,Rebaka,Labour Party,2166,True,Bethnal Green,Tower Hamlets,E05009317,E09000030
Tower Hamlets,Bethnal Green West,2022-05-05,Ahmed,Musthak,Aspire,2744,True,St Peter's,Tower Hamlets,E05009331,E09000030
Tower Hamlets,Bethnal Green West,2022-05-05,Alam,Sufia,Labour Party,2123,False,St Peter's,Tower Hamlets,E05009331,E09000030
Tower Hamlets,Bethnal Green West,2022-05-05,Brady,Kevin Joseph,Labour Party,1881,False,St Peter's,Tower Hamlets,E05009331,E09000030
Tower Hamlets,Bethnal Green West,2022-05-05,Burgess,Paul David,The Green Party,752,False,St Peter's,Tower Hamlets,E05009331,E09000030
Tower Hamlets,Bethnal Green West,2022-05-05,Chaudhury [Chaudhury],Mizanur Rahman [Mizan],Labour Party,1724,False,St Peter's,Tower Hamlets,E05009331,E09000030
Tower Hamlets,Bethnal Green West,2022-05-05,Chowdhury,Abu Talha,Aspire,2673,True,St Peter's,Tower Hamlets,E05009331,E09000030
Tower Hamlets,Bethnal Green West,2022-05-05,Cohen,Judith Michelle,Liberal Democrats,341,False,St Peter's,Tower Hamlets,E05009331,E09000030
Tower Hamlets,Bethnal Green West,2022-05-05,Cox,David John,The Green Party,745,False,St Peter's,Tower Hamlets,E05009331,E09000030
Tower Hamlets,Bethnal Green West,2022-05-05,Hamilton,Lucy Winifred,The Conservative Party Candidate,258,False,St Peter's,Tower Hamlets,E05009331,E09000030
Tower Hamlets,Bethnal Green West,2022-05-05,Jones,Rebecca,Liberal Democrats,374,False,St Peter's,Tower Hamlets,E05009331,E09000030
Tower Hamlets,Bethnal Green West,2022-05-05,Lumsden,Ashley Guthrie,Liberal Democrats,189,False,St Peter's,Tower Hamlets,E05009331,E09000030
Tower Hamlets,Bethnal Green West,2022-05-05,Magny,Angela Helen,The Conservative Party Candidate,220,False,St Peter's,Tower Hamlets,E05009331,E09000030
Tower Hamlets,Bethnal Green West,2022-05-05,Magny,Bernard Andre Vincent Lucient,The Conservative Party Candidate,193,False,St Peter's,Tower Hamlets,E05009331,E09000030
Tower Hamlets,Bethnal Green West,2022-05-05,O`Neill,Sarah Frances,Trade Unionist and Socialist Coalition,191,False,St Peter's,Tower Hamlets,E05009331,E09000030
Tower Hamlets,Bethnal Green West,2022-05-05,Rahman [Rahman],Miraj Amin [Amin],Aspire,2562,True,St Peter's,Tower Hamlets,E05009331,E09000030
Tower Hamlets,Blackwall & Cubitt Town,2022-05-05,Benson,Guy,Liberal Democrats,673,False,Blackwall & Cubitt Town,Tower Hamlets,E05009318,E09000030
Tower Hamlets,Blackwall & Cubitt Town,2022-05-05,De Sousa,Sofia,The Conservative Candidate,869,False,Blackwall & Cubitt Town,Tower Hamlets,E05009318,E09000030
Tower Hamlets,Blackwall & Cubitt Town,2022-05-05,Fenton,Caroline Anne,The Green Party,554,False,Blackwall & Cubitt Town,Tower Hamlets,E05009318,E09000030
Tower Hamlets,Blackwall & Cubitt Town,2022-05-05,Flowers,Richard Dominic,Liberal Democrats,551,False,Blackwall & Cubitt Town,Tower Hamlets,E05009318,E09000030
Tower Hamlets,Blackwall & Cubitt Town,2022-05-05,Hayes,Seamus,The Green Party,364,False,Blackwall & Cubitt Town,Tower Hamlets,E05009318,E09000030
Tower Hamlets,Blackwall & Cubitt Town,2022-05-05,Kavanagh,Tamsin,The Green Party,359,False,Blackwall & Cubitt Town,Tower Hamlets,E05009318,E09000030
Tower Hamlets,Blackwall & Cubitt Town,2022-05-05,Khan,Ahmodur Rahman,Aspire,1318,True,Blackwall & Cubitt Town,Tower Hamlets,E05009318,E09000030
Tower Hamlets,Blackwall & Cubitt Town,2022-05-05,Khan,Azizur Rahman,Liberal Democrats,528,False,Blackwall & Cubitt Town,Tower Hamlets,E05009318,E09000030
Tower Hamlets,Blackwall & Cubitt Town,2022-05-05,Lachaux,Afsana,Labour Party,1129,False,Blackwall & Cubitt Town,Tower Hamlets,E05009318,E09000030
Tower Hamlets,Blackwall & Cubitt Town,2022-05-05,Malik,Abdul,Aspire,1374,True,Blackwall & Cubitt Town,Tower Hamlets,E05009318,E09000030
Tower Hamlets,Blackwall & Cubitt Town,2022-05-05,Miles,Jocelyn Matthew,The Conservative Party Candidate,777,False,Blackwall & Cubitt Town,Tower Hamlets,E05009318,E09000030
Tower Hamlets,Blackwall & Cubitt Town,2022-05-05,Pappu,Mohammed Iqbal Morshed,Labour Party,1001,False,Blackwall & Cubitt Town,Tower Hamlets,E05009318,E09000030
Tower Hamlets,Blackwall & Cubitt Town,2022-05-05,Uddin,Muhammad Bellal,Aspire,1292,True,Blackwall & Cubitt Town,Tower Hamlets,E05009318,E09000030
Tower Hamlets,Blackwall & Cubitt Town,2022-05-05,Vandyke,Nicholas Donald Anthony,The Conservative Party Candidate,745,False,Blackwall & Cubitt Town,Tower Hamlets,E05009318,E09000030
Tower Hamlets,Blackwall & Cubitt Town,2022-05-05,Worrall,Christopher James Alexander,Labour Party,1112,False,Blackwall & Cubitt Town,Tower Hamlets,E05009318,E09000030
Tower Hamlets,Bow East,2022-05-05,Ali,Amina,Labour and Co-operative Party,2728,True,Bow East,Tower Hamlets,E05009319,E09000030
Tower Hamlets,Bow East,2022-05-05,Blake,Rachel Nancy,Labour and Co-operative Party,2800,True,Bow East,Tower Hamlets,E05009319,E09000030
Tower Hamlets,Bow East,2022-05-05,Bright,Ellis Paton,The Green Party,910,False,Bow East,Tower Hamlets,E05009319,E09000030
Tower Hamlets,Bow East,2022-05-05,Edwards,Robin William,The Conservative Party Candidate,336,False,Bow East,Tower Hamlets,E05009319,E09000030
Tower Hamlets,Bow East,2022-05-05,Franchi,Liza,Liberal Democrats,506,False,Bow East,Tower Hamlets,E05009319,E09000030
Tower Hamlets,Bow East,2022-05-05,Francis,Marc,Labour and Co-operative Party,2341,True,Bow East,Tower Hamlets,E05009319,E09000030
Tower Hamlets,Bow East,2022-05-05,Herbert,Simon Nicholas,Liberal Democrats,285,False,Bow East,Tower Hamlets,E05009319,E09000030
Tower Hamlets,Bow East,2022-05-05,Khaton,Monzo Ara,Aspire,1207,False,Bow East,Tower Hamlets,E05009319,E09000030
Tower Hamlets,Bow East,2022-05-05,Khatun,Rahima,Aspire,1324,False,Bow East,Tower Hamlets,E05009319,E09000030
Tower Hamlets,Bow East,2022-05-05,Lincoln,Lesley Margaret,The Conservative Party Candidate,291,False,Bow East,Tower Hamlets,E05009319,E09000030
Tower Hamlets,Bow East,2022-05-05,MacMillan,Richard Alan,Liberal Democrats,282,False,Bow East,Tower Hamlets,E05009319,E09000030
Tower Hamlets,Bow East,2022-05-05,Power,Nicola,The Green Party,964,False,Bow East,Tower Hamlets,E05009319,E09000030
Tower Hamlets,Bow East,2022-05-05,Rahman,Masood,Aspire,1228,False,Bow East,Tower Hamlets,E05009319,E09000030
Tower Hamlets,Bow East,2022-05-05,Sinclair,Imogen Alice,The Conservative Party Candidate,247,False,Bow East,Tower Hamlets,E05009319,E09000030
Tower Hamlets,Bow West,2022-05-05,Ali [Ali],Mohammed Junu [Junu],Aspire,944,False,Bow West,Tower Hamlets,E05009320,E09000030
Tower Hamlets,Bow West,2022-05-05,Ali [Ali],Mohammed Ripon [Ripon],Aspire,1035,False,Bow West,Tower Hamlets,E05009320,E09000030
Tower Hamlets,Bow West,2022-05-05,Begum,Asma,Labour Party,1601,True,Bow West,Tower Hamlets,E05009320,E09000030
Tower Hamlets,Bow West,2022-05-05,Bienfait [Bienfait],Nathalie Sylvia [Nathalie],The Green Party,1253,True,Bow West,Tower Hamlets,E05009320,E09000030
Tower Hamlets,Bow West,2022-05-05,Ellerbeck,Desmond Albert Victor,The Conservative Party Candidate,191,False,Bow West,Tower Hamlets,E05009320,E09000030
Tower Hamlets,Bow West,2022-05-05,Kaneko [Kaneko],Hidetomo [Tom],Liberal Democrats,159,False,Bow West,Tower Hamlets,E05009320,E09000030
Tower Hamlets,Bow West,2022-05-05,Ludlow,Janet Irene,Liberal Democrats,205,False,Bow West,Tower Hamlets,E05009320,E09000030
Tower Hamlets,Bow West,2022-05-05,Polson,Alistair James,The Green Party,1004,False,Bow West,Tower Hamlets,E05009320,E09000030
Tower Hamlets,Bow West,2022-05-05,Sarghini,Mariem,The Conservative Party Candidate,157,False,Bow West,Tower Hamlets,E05009320,E09000030
Tower Hamlets,Bow West,2022-05-05,Whitehead [Whitehead],Valerie [Val],Labour Party,1218,False,Bow West,Tower Hamlets,E05009320,E09000030
Tower Hamlets,Bromley North,2022-05-05,Blythin-Hammond,Daniel James,The Green Party,346,False,Bromley North,Tower Hamlets,E05009321,E09000030
Tower Hamlets,Bromley North,2022-05-05,Chowdhury,Najnine Ahosan,Labour Party,1242,False,Bromley North,Tower Hamlets,E05009321,E09000030
Tower Hamlets,Bromley North,2022-05-05,Chowdhury,Nehad Ahmed,Liberal Democrats,212,False,Bromley North,Tower Hamlets,E05009321,E09000030
Tower Hamlets,Bromley North,2022-05-05,Gillespie,Jonathan Richard,The Conservative Party Candidate,159,False,Bromley North,Tower Hamlets,E05009321,E09000030
Tower Hamlets,Bromley North,2022-05-05,Khaled [Khaled],Muhammad Saif Uddin [Saif Uddin],Aspire,1431,True,Bromley North,Tower Hamlets,E05009321,E09000030
Tower Hamlets,Bromley North,2022-05-05,Lant,Bethan Angharad,The Green Party,281,False,Bromley North,Tower Hamlets,E05009321,E09000030
Tower Hamlets,Bromley North,2022-05-05,Mabbutt,Jonathon Keith,Social Democratic Party,39,False,Bromley North,Tower Hamlets,E05009321,E09000030
Tower Hamlets,Bromley North,2022-05-05,Mannan [Nazrul],Abdul [Abdul],Aspire,1495,True,Bromley North,Tower Hamlets,E05009321,E09000030
Tower Hamlets,Bromley North,2022-05-05,Proudfoot,Siobhan Linzi,Liberal Democrats,156,False,Bromley North,Tower Hamlets,E05009321,E09000030
Tower Hamlets,Bromley North,2022-05-05,Rahman,Mohammed Akhlaqur,The Conservative Party Candidate,94,False,Bromley North,Tower Hamlets,E05009321,E09000030
Tower Hamlets,Bromley North,2022-05-05,Salam,Muhammad Abdul,Labour Party,841,False,Bromley North,Tower Hamlets,E05009321,E09000030
Tower Hamlets,Bromley South,2022-05-05,Atherton,Indigo Sky,The Conservative Party Candidate,139,False,Bromley South,Tower Hamlets,E05009322,E09000030
Tower Hamlets,Bromley South,2022-05-05,Casswell,Joshua James,Liberal Democrats,207,False,Bromley South,Tower Hamlets,E05009322,E09000030
Tower Hamlets,Bromley South,2022-05-05,Charge,Stephen Phillip,The Conservative Party Candidate,143,False,Bromley South,Tower Hamlets,E05009322,E09000030
Tower Hamlets,Bromley South,2022-05-05,Choudhury,Bodrul Islam,Aspire,1616,True,Bromley South,Tower Hamlets,E05009322,E09000030
Tower Hamlets,Bromley South,2022-05-05,Curry [Curry],Robert [Rob],The Green Party,233,False,Bromley South,Tower Hamlets,E05009322,E09000030
Tower Hamlets,Bromley South,2022-05-05,Green [Green],Barnaby Alain Joseph [Barney],The Green Party,239,False,Bromley South,Tower Hamlets,E05009322,E09000030
Tower Hamlets,Bromley South,2022-05-05,Hussain,Ikbal,Aspire,1478,False,Bromley South,Tower Hamlets,E05009322,E09000030
Tower Hamlets,Bromley South,2022-05-05,Hussain [Hussain],Shahaveer [Shubo],Labour Party,1772,True,Bromley South,Tower Hamlets,E05009322,E09000030
Tower Hamlets,Bromley South,2022-05-05,Symmons [Symmons],Jennifer Mary [Jenny],Labour Party,1330,False,Bromley South,Tower Hamlets,E05009322,E09000030
Tower Hamlets,Bromley South,2022-05-05,Vinas,David Joseph,Liberal Democrats,76,False,Bromley South,Tower Hamlets,E05009322,E09000030
Tower Hamlets,Canary Wharf,2022-05-05,Ahmed,Saied,Aspire,1023,True,Canary Wharf,Tower Hamlets,E05009323,E09000030
Tower Hamlets,Canary Wharf,2022-05-05,Allnutt,Adam Brian,Labour and Co-operative Party,885,False,Canary Wharf,Tower Hamlets,E05009323,E09000030
Tower Hamlets,Canary Wharf,2022-05-05,Germain-Powell,Frances Rosemary,The Conservative Party Candidate,492,False,Canary Wharf,Tower Hamlets,E05009323,E09000030
Tower Hamlets,Canary Wharf,2022-05-05,Hannan,Mohammed Abdul,Liberal Democrats,270,False,Canary Wharf,Tower Hamlets,E05009323,E09000030
Tower Hamlets,Canary Wharf,2022-05-05,Hersi,Samia,The Conservative Party Candidate,408,False,Canary Wharf,Tower Hamlets,E05009323,E09000030
Tower Hamlets,Canary Wharf,2022-05-05,Jones,Morgan Robert Vaughan,Liberal Democrats,363,False,Canary Wharf,Tower Hamlets,E05009323,E09000030
Tower Hamlets,Canary Wharf,2022-05-05,Sultana,Shajia,Labour and Co-operative Party,846,False,Canary Wharf,Tower Hamlets,E05009323,E09000030
Tower Hamlets,Canary Wharf,2022-05-05,Talukdar [Talukdar],Mohammed Maium Miah [Maium],Aspire,1164,True,Canary Wharf,Tower Hamlets,E05009323,E09000030
Tower Hamlets,Canary Wharf,2022-05-05,Wood,Andrew George,Independent,993,False,Canary Wharf,Tower Hamlets,E05009323,E09000030
Tower Hamlets,Island Gardens,2022-05-05,Ali,Syed Shofor,Aspire,936,False,Island Gardens,Tower Hamlets,E05009324,E09000030
Tower Hamlets,Island Gardens,2022-05-05,Allison,David Nicholas,The Green Party,516,False,Island Gardens,Tower Hamlets,E05009324,E09000030
Tower Hamlets,Island Gardens,2022-05-05,Bustin,Mufeedah,Labour Party,1013,True,Island Gardens,Tower Hamlets,E05009324,E09000030
Tower Hamlets,Island Gardens,2022-05-05,Cregan,Andrew Kevin,Liberal Democrats,362,False,Island Gardens,Tower Hamlets,E05009324,E09000030
Tower Hamlets,Island Gardens,2022-05-05,English,Shelly Lorraine,Liberal Democrats,489,False,Island Gardens,Tower Hamlets,E05009324,E09000030
Tower Hamlets,Island Gardens,2022-05-05,Golds [Golds],Peter Stacey [Peter],The Conservative Party Candidate,1092,True,Island Gardens,Tower Hamlets,E05009324,E09000030
Tower Hamlets,Island Gardens,2022-05-05,Khan,Zaglul Hussain,Labour Party,864,False,Island Gardens,Tower Hamlets,E05009324,E09000030
Tower Hamlets,Island Gardens,2022-05-05,Murphy,Callum,The Conservative Party Candidate,892,False,Island Gardens,Tower Hamlets,E05009324,E09000030
Tower Hamlets,Island Gardens,2022-05-05,Rahman,Sadiqur,Aspire,971,False,Island Gardens,Tower Hamlets,E05009324,E09000030
Tower Hamlets,Lansbury,2022-05-05,Ahmed,Abul Monsur Ohid,Aspire,2686,True,Lansbury,Tower Hamlets,E05009325,E09000030
Tower Hamlets,Lansbury,2022-05-05,Ali,Akbar Ifzal,The Conservative Party Candidate,203,False,Lansbury,Tower Hamlets,E05009325,E09000030
Tower Hamlets,Lansbury,2022-05-05,Bagshaw,Elaine Sheila,Liberal Democrats,494,False,Lansbury,Tower Hamlets,E05009325,E09000030
Tower Hamlets,Lansbury,2022-05-05,Cassidy [Cassidy],Norman John [Norm],The Green Party,546,False,Lansbury,Tower Hamlets,E05009325,E09000030
Tower Hamlets,Lansbury,2022-05-05,Choudhury,Jahed,Aspire,2286,True,Lansbury,Tower Hamlets,E05009325,E09000030
Tower Hamlets,Lansbury,2022-05-05,Chowdhury [Chowdhury],Abdul Kahar [Kahar],Labour Party,1803,False,Lansbury,Tower Hamlets,E05009325,E09000030
Tower Hamlets,Lansbury,2022-05-05,Haque [Haque],Mohammed Ansarul [Ansarul],Labour Party,1479,False,Lansbury,Tower Hamlets,E05009325,E09000030
Tower Hamlets,Lansbury,2022-05-05,Hossain,Iqbal,Aspire,2413,True,Lansbury,Tower Hamlets,E05009325,E09000030
Tower Hamlets,Lansbury,2022-05-05,Ingham,Paul William Eric,The Conservative Party Candidate,333,False,Lansbury,Tower Hamlets,E05009325,E09000030
Tower Hamlets,Lansbury,2022-05-05,Manik,Abdul,Liberal Democrats,149,False,Lansbury,Tower Hamlets,E05009325,E09000030
Tower Hamlets,Lansbury,2022-05-05,Rahman,Shaheda Rowshonara,Labour Party,1542,False,Lansbury,Tower Hamlets,E05009325,E09000030
Tower Hamlets,Lansbury,2022-05-05,Scanlan,John Joseph,The Green Party,464,False,Lansbury,Tower Hamlets,E05009325,E09000030
Tower Hamlets,Lansbury,2022-05-05,Townsend [Townsend],Christine Eileen [Chrissie],The Conservative Party Candidate,373,False,Lansbury,Tower Hamlets,E05009325,E09000030
Tower Hamlets,Lansbury,2022-05-05,Uddin,Muhammad Fakar,Liberal Democrats,134,False,Lansbury,Tower Hamlets,E05009325,E09000030
Tower Hamlets,Limehouse,2022-05-05,Danks,Warwick Richard,Liberal Democrats,191,False,Limehouse,Tower Hamlets,E05009326,E09000030
Tower Hamlets,Limehouse,2022-05-05,Garside,David Robert,The Conservative Party Candidate,403,False,Limehouse,Tower Hamlets,E05009326,E09000030
Tower Hamlets,Limehouse,2022-05-05,Jorna,Atia Begom,Aspire,347,False,Limehouse,Tower Hamlets,E05009326,E09000030
Tower Hamlets,Limehouse,2022-05-05,Juden,Geoffrey,The Green Party,143,False,Limehouse,Tower Hamlets,E05009326,E09000030
Tower Hamlets,Limehouse,2022-05-05,King,James Robert Venables,Labour Party Candidate,728,True,Limehouse,Tower Hamlets,E05009326,E09000030
Tower Hamlets,Mile End,2022-05-05,Ahmed,Leelu,Labour Party,2120,True,Mile End,Tower Hamlets,E05009327,E09000030
Tower Hamlets,Mile End,2022-05-05,Alam [Alam],Md Shah [Shah],The Conservative Party Candidate,249,False,Mile End,Tower Hamlets,E05009327,E09000030
Tower Hamlets,Mile End,2022-05-05,Aston,Craig,The Conservative Party Candidate,313,False,Mile End,Tower Hamlets,E05009327,E09000030
Tower Hamlets,Mile End,2022-05-05,Bogdan,Horia Daniel,Liberal Democrats,310,False,Mile End,Tower Hamlets,E05009327,E09000030
Tower Hamlets,Mile End,2022-05-05,Chowdhury,Mohammad Saifur Rahman,Labour Party,2119,True,Mile End,Tower Hamlets,E05009327,E09000030
Tower Hamlets,Mile End,2022-05-05,Gibbons,Jack Anthony Joseph,The Green Party,562,False,Mile End,Tower Hamlets,E05009327,E09000030
Tower Hamlets,Mile End,2022-05-05,Habib [Habib],Haji Mohammad [Haji],Aspire,1900,False,Mile End,Tower Hamlets,E05009327,E09000030
Tower Hamlets,Mile End,2022-05-05,Jancke,Gunther,The Green Party,456,False,Mile End,Tower Hamlets,E05009327,E09000030
Tower Hamlets,Mile End,2022-05-05,Khan,Sabina,Labour Party,2530,True,Mile End,Tower Hamlets,E05009327,E09000030
Tower Hamlets,Mile End,2022-05-05,Levey,Simon Paul,The Green Party,460,False,Mile End,Tower Hamlets,E05009327,E09000030
Tower Hamlets,Mile End,2022-05-05,Miah,Azad,Aspire,1956,False,Mile End,Tower Hamlets,E05009327,E09000030
Tower Hamlets,Mile End,2022-05-05,Miah,Helal,Aspire,2041,False,Mile End,Tower Hamlets,E05009327,E09000030
